Data;Hora;Chuva;Nivel;Temperatura Media;Umidade Media
15/10/2023;2200;0.00;1.93;35.80;38.50
15/10/2023;0;0.00;1.93;0.00;0.00
15/10/2023;2300;0.00;1.93;0.00;0.00
16/10/2023;100;0.00;1.85;32.70;47.00
16/10/2023;200;0.00;1.85;30.95;56.50
16/10/2023;300;0.00;1.85;30.15;63.00
16/10/2023;400;0.00;1.85;29.90;60.00
16/10/2023;500;0.00;1.85;29.50;57.00
16/10/2023;600;0.00;1.85;29.15;55.50
16/10/2023;700;0.00;1.85;28.85;55.00
16/10/2023;800;0.00;1.85;28.75;53.50
16/10/2023;900;0.00;1.85;28.15;54.00
16/10/2023;1000;0.00;1.85;27.65;56.00
16/10/2023;1100;0.00;1.85;28.40;56.50
16/10/2023;1200;0.00;1.85;30.30;50.50
16/10/2023;1300;0.00;1.85;31.75;47.50
16/10/2023;1400;0.00;1.85;34.00;43.50
16/10/2023;1500;0.00;1.85;36.20;38.50
16/10/2023;1600;0.00;1.85;38.60;32.00
16/10/2023;1700;0.00;1.85;38.80;32.00
16/10/2023;1800;0.00;1.85;37.00;39.50
16/10/2023;1900;0.00;1.85;37.35;37.00
16/10/2023;2000;0.00;1.85;37.65;34.00
16/10/2023;2100;0.00;1.85;36.20;38.00
16/10/2023;2200;0.00;1.85;34.35;46.50
16/10/2023;2300;0.00;1.85;32.40;53.00
16/10/2023;0;0.00;1.85;0.00;0.00
17/10/2023;100;0.00;1.79;30.25;56.00
17/10/2023;300;0.00;1.79;30.20;53.00
17/10/2023;400;0.00;1.79;29.95;52.50
17/10/2023;500;0.00;1.79;30.05;50.50
17/10/2023;600;0.00;1.79;28.90;55.00
17/10/2023;700;0.00;1.79;28.00;59.00
17/10/2023;800;0.00;1.79;28.55;56.00
17/10/2023;900;0.00;1.79;28.25;58.00
17/10/2023;1000;0.00;1.79;27.30;64.50
17/10/2023;1100;0.00;1.79;28.55;59.50
17/10/2023;1200;0.00;1.79;30.25;54.50
17/10/2023;1300;0.00;1.79;32.65;47.00
17/10/2023;1400;0.00;1.79;35.20;40.00
17/10/2023;1500;0.00;1.79;37.05;35.00
17/10/2023;1600;0.00;1.79;39.55;26.00
17/10/2023;1700;0.00;1.79;41.55;19.50
17/10/2023;1800;0.00;1.79;40.75;21.50
17/10/2023;1900;0.00;1.79;40.00;26.00
17/10/2023;2000;0.00;1.79;38.65;27.50
17/10/2023;2100;0.00;1.79;37.20;29.00
17/10/2023;2200;0.00;1.79;35.40;34.00
17/10/2023;0;0.00;1.79;0.00;0.00
17/10/2023;200;0.00;1.79;0.00;0.00
17/10/2023;2300;0.00;1.79;0.00;0.00
18/10/2023;0;0.00;1.73;32.30;43.50
18/10/2023;300;0.00;1.73;32.20;42.00
18/10/2023;400;0.00;1.73;32.15;41.00
18/10/2023;500;0.00;1.73;31.70;43.50
18/10/2023;600;0.00;1.73;31.75;43.00
18/10/2023;700;0.00;1.73;30.60;48.00
18/10/2023;800;0.00;1.73;30.85;45.00
18/10/2023;900;0.00;1.73;31.05;39.50
18/10/2023;1000;0.00;1.73;30.50;43.00
18/10/2023;1100;0.00;1.73;29.10;53.00
18/10/2023;1200;0.00;1.73;31.10;52.50
18/10/2023;1300;0.00;1.73;32.95;42.50
18/10/2023;1400;0.00;1.73;34.15;40.00
18/10/2023;1500;0.00;1.73;35.90;37.50
18/10/2023;1600;0.00;1.73;36.85;35.00
18/10/2023;1700;0.00;1.73;38.30;31.00
18/10/2023;1800;0.00;1.73;38.75;30.00
18/10/2023;1900;0.00;1.73;38.85;27.00
18/10/2023;2000;0.00;1.73;38.30;28.50
18/10/2023;2100;0.00;1.73;36.90;34.00
18/10/2023;2200;0.00;1.73;34.55;43.50
18/10/2023;2300;0.00;1.73;32.80;48.00
18/10/2023;100;0.00;1.73;0.00;0.00
18/10/2023;200;0.00;1.73;0.00;0.00
19/10/2023;200;0.00;1.67;30.30;58.50
19/10/2023;300;0.00;1.67;28.85;69.00
19/10/2023;400;0.00;1.67;29.00;68.00
19/10/2023;500;0.00;1.67;29.80;59.50
19/10/2023;600;0.00;1.67;27.75;74.00
19/10/2023;700;0.00;1.67;28.05;68.00
19/10/2023;800;0.00;1.67;28.45;67.50
19/10/2023;900;0.00;1.67;26.95;78.50
19/10/2023;1000;0.00;1.67;27.30;72.50
19/10/2023;1100;0.00;1.67;28.85;65.00
19/10/2023;1200;0.00;1.67;30.15;64.50
19/10/2023;1300;0.00;1.67;31.20;62.00
19/10/2023;1400;0.00;1.67;32.80;53.00
19/10/2023;1500;0.00;1.67;35.55;41.50
19/10/2023;1600;0.00;1.67;38.75;30.00
19/10/2023;1700;0.00;1.67;39.95;24.50
19/10/2023;1800;0.00;1.67;39.00;29.50
19/10/2023;1900;0.00;1.67;36.20;40.00
19/10/2023;2000;0.00;1.67;34.75;41.50
19/10/2023;2100;0.00;1.67;34.30;45.50
19/10/2023;2200;0.00;1.67;34.20;48.50
19/10/2023;2300;0.00;1.67;32.35;52.00
19/10/2023;0;0.00;1.67;0.00;0.00
19/10/2023;100;0.00;1.67;0.00;0.00
20/10/2023;0;0.00;1.62;31.10;60.00
20/10/2023;100;0.00;1.62;30.35;60.50
20/10/2023;200;0.00;1.62;32.20;49.00
20/10/2023;300;0.00;1.62;32.75;42.50
20/10/2023;400;0.00;1.62;30.80;49.00
20/10/2023;500;0.00;1.62;30.05;51.00
20/10/2023;600;0.00;1.62;29.00;57.00
20/10/2023;700;0.00;1.62;27.25;67.50
20/10/2023;800;0.00;1.62;26.95;69.00
20/10/2023;900;0.00;1.62;26.60;70.50
20/10/2023;1000;0.00;1.62;26.90;69.50
20/10/2023;1100;0.00;1.62;27.00;72.50
20/10/2023;1200;0.00;1.62;28.85;63.50
20/10/2023;1300;0.00;1.62;30.35;56.50
20/10/2023;1400;0.00;1.62;31.70;52.50
20/10/2023;1500;0.00;1.62;33.20;47.00
20/10/2023;1600;0.00;1.62;33.50;47.00
20/10/2023;1700;0.00;1.62;35.00;39.50
20/10/2023;1800;0.00;1.62;36.85;33.00
20/10/2023;1900;0.00;1.62;37.75;26.50
20/10/2023;2000;0.00;1.62;37.10;30.00
20/10/2023;2100;0.00;1.62;35.60;36.00
20/10/2023;2200;0.00;1.62;34.15;41.00
20/10/2023;2300;0.00;1.62;34.00;35.50
21/10/2023;0;0.00;1.56;33.60;36.00
21/10/2023;200;0.00;1.56;32.95;42.00
21/10/2023;300;0.00;1.56;31.90;48.50
21/10/2023;400;0.00;1.56;30.80;55.50
21/10/2023;500;0.00;1.56;30.65;54.50
21/10/2023;600;0.00;1.56;30.20;58.00
21/10/2023;700;0.00;1.56;29.85;60.50
21/10/2023;800;0.00;1.56;30.10;57.50
21/10/2023;900;0.00;1.56;29.45;57.50
21/10/2023;1000;0.00;1.56;29.05;59.00
21/10/2023;1100;0.00;1.56;29.50;58.00
21/10/2023;1200;0.00;1.56;30.60;53.00
21/10/2023;1300;0.00;1.56;31.60;52.00
21/10/2023;1400;0.00;1.56;33.30;48.50
21/10/2023;1500;0.00;1.56;36.05;39.50
21/10/2023;1600;0.00;1.56;38.10;33.50
21/10/2023;1700;0.00;1.56;38.65;31.00
21/10/2023;1800;0.00;1.56;39.15;29.50
21/10/2023;1900;0.00;1.56;36.80;37.50
21/10/2023;2000;0.00;1.56;34.65;42.50
21/10/2023;2100;0.00;1.56;34.30;45.00
21/10/2023;2200;0.00;1.56;32.40;52.00
21/10/2023;2300;0.00;1.56;32.10;50.00
21/10/2023;100;0.00;1.56;0.00;0.00
22/10/2023;0;0.00;1.50;31.70;52.00
22/10/2023;100;0.00;1.50;31.45;50.50
22/10/2023;200;0.00;1.50;33.15;39.50
22/10/2023;300;0.00;1.50;31.10;50.00
22/10/2023;400;0.00;1.50;29.40;60.00
22/10/2023;500;0.00;1.50;28.65;66.50
22/10/2023;600;0.00;1.50;29.55;58.50
22/10/2023;700;0.00;1.50;29.20;57.50
22/10/2023;800;0.00;1.50;28.45;66.00
22/10/2023;900;0.00;1.50;28.70;64.00
22/10/2023;1000;0.00;1.50;28.55;65.00
22/10/2023;1100;0.00;1.50;29.10;62.00
22/10/2023;1200;0.00;1.50;30.55;58.00
22/10/2023;1300;0.00;1.50;32.40;52.50
22/10/2023;1400;0.00;1.50;35.00;45.00
22/10/2023;1500;0.00;1.50;37.20;36.00
22/10/2023;1600;0.00;1.50;38.55;28.50
22/10/2023;1700;0.00;1.50;38.85;27.00
22/10/2023;1800;0.00;1.50;39.60;25.50
22/10/2023;1900;0.00;1.50;39.05;28.00
22/10/2023;2000;0.00;1.50;38.30;32.00
22/10/2023;2100;0.00;1.50;36.70;36.00
22/10/2023;2200;0.00;1.50;36.05;35.00
22/10/2023;2300;0.00;1.50;36.00;34.00
23/10/2023;0;0.00;1.44;35.35;36.50
23/10/2023;100;0.00;1.44;34.70;39.00
23/10/2023;200;0.00;1.44;34.10;41.50
23/10/2023;300;0.00;1.44;33.00;47.50
23/10/2023;400;0.00;1.44;32.10;53.00
23/10/2023;500;0.00;1.44;31.30;56.50
23/10/2023;600;0.00;1.44;31.35;55.50
23/10/2023;700;0.00;1.44;31.40;52.00
23/10/2023;800;0.00;1.44;31.50;48.50
23/10/2023;900;0.00;1.44;31.00;49.00
23/10/2023;1000;0.00;1.44;30.55;51.50
23/10/2023;1100;0.00;1.44;29.45;60.00
23/10/2023;1200;0.00;1.44;30.55;60.50
23/10/2023;1300;0.00;1.44;32.45;52.50
23/10/2023;1400;0.00;1.44;34.65;47.00
23/10/2023;1500;0.00;1.44;36.60;40.00
23/10/2023;1600;0.00;1.44;38.95;35.00
23/10/2023;1700;0.00;1.44;39.95;30.50
23/10/2023;1800;0.00;1.44;38.90;36.50
23/10/2023;1900;0.00;1.44;37.40;40.00
23/10/2023;2000;0.00;1.44;37.80;38.50
23/10/2023;2100;0.00;1.44;36.60;45.00
23/10/2023;2200;0.00;1.44;35.35;51.00
23/10/2023;2300;0.00;1.44;34.55;53.00
24/10/2023;1400;25.60;1.37;24.45;81.50
24/10/2023;1300;22.40;1.37;27.65;69.50
24/10/2023;1500;0.20;1.37;24.55;81.50
24/10/2023;1600;0.20;1.37;24.05;83.50
24/10/2023;100;0.00;1.37;33.35;49.50
24/10/2023;300;0.00;1.37;32.10;55.50
24/10/2023;400;0.00;1.37;32.40;51.50
24/10/2023;500;0.00;1.37;32.55;48.50
24/10/2023;600;0.00;1.37;31.75;53.00
24/10/2023;700;0.00;1.37;31.60;50.50
24/10/2023;800;0.00;1.37;30.30;59.00
24/10/2023;900;0.00;1.37;29.80;60.00
24/10/2023;1000;0.00;1.37;29.25;62.50
24/10/2023;1100;0.00;1.37;29.75;60.50
24/10/2023;1200;0.00;1.37;30.45;59.00
24/10/2023;1700;0.00;1.37;25.15;81.50
24/10/2023;1800;0.00;1.37;25.85;79.00
24/10/2023;1900;0.00;1.37;26.20;75.50
24/10/2023;2000;0.00;1.37;26.80;69.50
24/10/2023;2100;0.00;1.37;26.85;72.00
24/10/2023;2200;0.00;1.37;26.20;77.00
24/10/2023;2300;0.00;1.37;25.70;81.50
24/10/2023;0;0.00;1.37;0.00;0.00
24/10/2023;200;0.00;1.37;0.00;0.00
25/10/2023;200;0.00;1.36;25.40;83.00
25/10/2023;300;0.00;1.36;25.55;81.00
25/10/2023;400;0.00;1.36;25.60;80.50
25/10/2023;500;0.00;1.36;25.90;79.00
25/10/2023;600;0.00;1.36;26.05;77.00
25/10/2023;700;0.00;1.36;25.90;78.50
25/10/2023;800;0.00;1.36;25.60;80.00
25/10/2023;900;0.00;1.36;25.45;80.50
25/10/2023;1000;0.00;1.36;25.55;79.50
25/10/2023;1100;0.00;1.36;25.90;78.00
25/10/2023;1200;0.00;1.36;26.10;79.50
25/10/2023;1300;0.00;1.36;26.45;81.50
25/10/2023;1400;0.00;1.36;27.90;75.00
25/10/2023;1500;0.00;1.36;29.90;67.00
25/10/2023;1600;0.00;1.36;31.00;62.00
25/10/2023;1700;0.00;1.36;31.75;60.00
25/10/2023;1800;0.00;1.36;31.35;61.00
25/10/2023;1900;0.00;1.36;30.85;60.50
25/10/2023;2000;0.00;1.36;29.80;63.00
25/10/2023;2100;0.00;1.36;28.85;67.50
25/10/2023;2200;0.00;1.36;28.45;67.50
25/10/2023;2300;0.00;1.36;27.25;71.00
25/10/2023;0;0.00;1.36;0.00;0.00
25/10/2023;100;0.00;1.36;0.00;0.00
26/10/2023;0;0.00;1.30;26.40;76.50
26/10/2023;200;0.00;1.30;26.30;78.00
26/10/2023;300;0.00;1.30;26.40;77.00
26/10/2023;400;0.00;1.30;26.35;76.50
26/10/2023;500;0.00;1.30;25.30;84.50
26/10/2023;600;0.00;1.30;26.00;79.50
26/10/2023;700;0.00;1.30;26.20;78.00
26/10/2023;800;0.00;1.30;26.25;76.00
26/10/2023;900;0.00;1.30;26.15;76.50
26/10/2023;1000;0.00;1.30;26.55;73.50
26/10/2023;1100;0.00;1.30;27.05;74.50
26/10/2023;1200;0.00;1.30;27.20;77.00
26/10/2023;1300;0.00;1.30;28.30;70.00
26/10/2023;1400;0.00;1.30;30.20;62.50
26/10/2023;1500;0.00;1.30;32.00;54.50
26/10/2023;1600;0.00;1.30;33.05;48.50
26/10/2023;1700;0.00;1.30;34.40;46.00
26/10/2023;1800;0.00;1.30;35.35;42.50
26/10/2023;1900;0.00;1.30;34.95;48.00
26/10/2023;2000;0.00;1.30;34.25;49.00
26/10/2023;2100;0.00;1.30;33.20;52.00
26/10/2023;2200;0.00;1.30;32.05;56.50
26/10/2023;2300;0.00;1.30;31.55;55.50
26/10/2023;100;0.00;1.30;0.00;0.00
27/10/2023;0;0.00;1.24;31.05;58.50
27/10/2023;100;0.00;1.24;30.45;61.50
27/10/2023;200;0.00;1.24;30.15;63.50
27/10/2023;300;0.00;1.24;30.15;63.50
27/10/2023;400;0.00;1.24;29.95;63.50
27/10/2023;500;0.00;1.24;29.90;62.00
27/10/2023;600;0.00;1.24;29.50;62.50
27/10/2023;700;0.00;1.24;28.95;63.50
27/10/2023;800;0.00;1.24;28.55;63.50
27/10/2023;900;0.00;1.24;28.10;65.50
27/10/2023;1000;0.00;1.24;28.05;66.00
27/10/2023;1100;0.00;1.24;28.65;66.00
27/10/2023;1200;0.00;1.24;30.05;62.00
27/10/2023;1300;0.00;1.24;31.65;56.00
27/10/2023;1400;0.00;1.24;33.50;48.50
27/10/2023;1500;0.00;1.24;35.20;44.50
27/10/2023;1600;0.00;1.24;36.40;41.00
27/10/2023;1700;0.00;1.24;36.95;36.50
27/10/2023;1800;0.00;1.24;36.85;37.50
27/10/2023;1900;0.00;1.24;34.15;49.00
27/10/2023;2000;0.00;1.24;34.95;47.00
27/10/2023;2100;0.00;1.24;33.95;49.50
27/10/2023;2200;0.00;1.24;32.05;51.50
27/10/2023;2300;0.00;1.24;0.00;0.00
28/10/2023;100;0.00;1.20;30.15;59.50
28/10/2023;200;0.00;1.20;29.65;63.00
28/10/2023;300;0.00;1.20;28.90;65.50
28/10/2023;400;0.00;1.20;28.20;70.00
28/10/2023;500;0.00;1.20;28.60;68.00
28/10/2023;600;0.00;1.20;28.60;67.00
28/10/2023;700;0.00;1.20;28.90;63.50
28/10/2023;800;0.00;1.20;28.55;63.50
28/10/2023;900;0.00;1.20;27.85;68.00
28/10/2023;1000;0.00;1.20;27.65;67.50
28/10/2023;1100;0.00;1.20;28.10;65.50
28/10/2023;1200;0.00;1.20;28.45;65.00
28/10/2023;1300;0.00;1.20;29.15;67.00
28/10/2023;1400;0.00;1.20;29.65;64.50
28/10/2023;1500;0.00;1.20;29.95;62.50
28/10/2023;1600;0.00;1.20;29.90;61.50
28/10/2023;1700;0.00;1.20;32.25;54.00
28/10/2023;1800;0.00;1.20;35.35;45.50
28/10/2023;1900;0.00;1.20;35.70;39.50
28/10/2023;2000;0.00;1.20;35.65;38.00
28/10/2023;2100;0.00;1.20;34.95;39.50
28/10/2023;2200;0.00;1.20;33.35;44.50
28/10/2023;2300;0.00;1.20;31.95;47.50
28/10/2023;0;0.00;1.20;0.00;0.00
29/10/2023;0;0.00;1.14;31.45;49.00
29/10/2023;100;0.00;1.14;31.70;47.00
29/10/2023;200;0.00;1.14;30.40;53.50
29/10/2023;300;0.00;1.14;29.50;58.50
29/10/2023;400;0.00;1.14;29.20;58.00
29/10/2023;500;0.00;1.14;29.65;55.00
29/10/2023;600;0.00;1.14;29.60;55.50
29/10/2023;700;0.00;1.14;29.05;59.50
29/10/2023;800;0.00;1.14;28.80;61.50
29/10/2023;900;0.00;1.14;28.50;62.50
29/10/2023;1000;0.00;1.14;28.25;64.50
29/10/2023;1100;0.00;1.14;28.70;65.50
29/10/2023;1200;0.00;1.14;30.85;59.50
29/10/2023;1300;0.00;1.14;31.80;55.50
29/10/2023;1400;0.00;1.14;32.65;54.50
29/10/2023;1500;0.00;1.14;34.15;47.50
29/10/2023;1600;0.00;1.14;36.20;39.00
29/10/2023;1700;0.00;1.14;37.50;35.50
29/10/2023;1800;0.00;1.14;37.40;34.50
29/10/2023;1900;0.00;1.14;37.25;34.00
29/10/2023;2000;0.00;1.14;36.30;36.00
29/10/2023;2100;0.00;1.14;35.15;43.00
29/10/2023;2200;0.00;1.14;33.15;51.50
29/10/2023;2300;0.00;1.14;31.85;57.00
30/10/2023;0;0.00;1.11;30.35;62.00
30/10/2023;100;0.00;1.11;29.60;61.50
30/10/2023;200;0.00;1.11;30.35;57.50
30/10/2023;300;0.00;1.11;30.25;56.00
30/10/2023;400;0.00;1.11;30.45;52.50
30/10/2023;500;0.00;1.11;30.05;54.00
30/10/2023;600;0.00;1.11;29.70;55.50
30/10/2023;700;0.00;1.11;29.00;59.00
30/10/2023;800;0.00;1.11;28.10;64.50
30/10/2023;900;0.00;1.11;28.10;64.50
30/10/2023;1000;0.00;1.11;28.00;64.50
30/10/2023;1100;0.00;1.11;28.25;64.00
30/10/2023;1200;0.00;1.11;29.50;62.50
30/10/2023;1300;0.00;1.11;30.45;59.50
30/10/2023;1400;0.00;1.11;31.30;55.50
30/10/2023;1500;0.00;1.11;31.35;56.00
30/10/2023;1600;0.00;1.11;32.70;52.00
30/10/2023;1700;0.00;1.11;34.55;45.00
30/10/2023;1800;0.00;1.11;36.00;41.00
30/10/2023;1900;0.00;1.11;36.05;44.50
30/10/2023;2000;0.00;1.11;35.70;47.50
30/10/2023;2100;0.00;1.11;34.00;53.50
30/10/2023;2200;0.00;1.11;33.15;56.00
30/10/2023;2300;0.00;1.11;32.00;58.00
31/10/2023;2000;0.80;1.06;26.75;75.50
31/10/2023;1800;0.40;1.06;32.20;60.50
31/10/2023;2100;0.40;1.06;25.55;82.50
31/10/2023;100;0.00;1.06;30.95;62.00
31/10/2023;300;0.00;1.06;30.50;54.00
31/10/2023;400;0.00;1.06;29.70;57.00
31/10/2023;500;0.00;1.06;28.75;64.50
31/10/2023;600;0.00;1.06;27.60;72.00
31/10/2023;700;0.00;1.06;27.70;70.00
31/10/2023;800;0.00;1.06;28.10;67.50
31/10/2023;900;0.00;1.06;27.60;70.50
31/10/2023;1000;0.00;1.06;27.65;68.50
31/10/2023;1100;0.00;1.06;28.25;68.00
31/10/2023;1200;0.00;1.06;29.65;62.50
31/10/2023;1300;0.00;1.06;31.40;56.50
31/10/2023;1400;0.00;1.06;32.60;52.00
31/10/2023;1500;0.00;1.06;34.25;45.00
31/10/2023;1600;0.00;1.06;35.80;40.00
31/10/2023;1700;0.00;1.06;34.30;45.50
31/10/2023;1900;0.00;1.06;30.65;64.00
31/10/2023;2200;0.00;1.06;26.05;82.50
31/10/2023;0;0.00;1.06;0.00;0.00
31/10/2023;200;0.00;1.06;0.00;0.00
31/10/2023;2300;0.00;1.06;0.00;0.00
01/11/2023;2200;0.20;1.02;28.85;62.00
01/11/2023;300;0.00;1.02;25.05;88.00
01/11/2023;400;0.00;1.02;25.35;86.00
01/11/2023;500;0.00;1.02;25.10;86.50
01/11/2023;600;0.00;1.02;25.05;88.00
01/11/2023;700;0.00;1.02;25.15;88.50
01/11/2023;800;0.00;1.02;25.20;88.00
01/11/2023;900;0.00;1.02;25.05;88.00
01/11/2023;1000;0.00;1.02;25.10;89.50
01/11/2023;1100;0.00;1.02;25.95;87.00
01/11/2023;1200;0.00;1.02;27.60;79.00
01/11/2023;1300;0.00;1.02;28.30;74.00
01/11/2023;1400;0.00;1.02;28.60;72.50
01/11/2023;1500;0.00;1.02;29.50;67.50
01/11/2023;1600;0.00;1.02;30.70;62.00
01/11/2023;1700;0.00;1.02;32.10;55.00
01/11/2023;1800;0.00;1.02;33.20;49.00
01/11/2023;1900;0.00;1.02;34.40;44.50
01/11/2023;2000;0.00;1.02;33.85;46.50
01/11/2023;2100;0.00;1.02;30.80;57.50
01/11/2023;0;0.00;1.02;0.00;0.00
01/11/2023;100;0.00;1.02;0.00;0.00
01/11/2023;200;0.00;1.02;0.00;0.00
01/11/2023;2300;0.00;1.02;0.00;0.00
02/11/2023;0;0.00;0.98;27.25;73.00
02/11/2023;200;0.00;0.98;28.40;68.00
02/11/2023;300;0.00;0.98;29.15;63.50
02/11/2023;400;0.00;0.98;28.60;68.50
02/11/2023;500;0.00;0.98;27.50;74.50
02/11/2023;600;0.00;0.98;26.95;76.00
02/11/2023;700;0.00;0.98;27.10;74.50
02/11/2023;800;0.00;0.98;27.20;73.00
02/11/2023;900;0.00;0.98;27.05;73.00
02/11/2023;1000;0.00;0.98;26.95;73.00
02/11/2023;1100;0.00;0.98;27.00;74.50
02/11/2023;1200;0.00;0.98;28.05;71.50
02/11/2023;1300;0.00;0.98;30.40;64.50
02/11/2023;1400;0.00;0.98;32.70;52.00
02/11/2023;1500;0.00;0.98;35.20;43.00
02/11/2023;1600;0.00;0.98;36.35;40.00
02/11/2023;1700;0.00;0.98;37.55;34.00
02/11/2023;1800;0.00;0.98;38.70;29.50
02/11/2023;1900;0.00;0.98;38.05;35.00
02/11/2023;2000;0.00;0.98;36.65;40.50
02/11/2023;2100;0.00;0.98;35.20;44.50
02/11/2023;2200;0.00;0.98;33.80;48.50
02/11/2023;100;0.00;0.98;0.00;0.00
02/11/2023;2300;0.00;0.98;0.00;0.00
03/11/2023;0;0.00;0.96;30.70;58.00
03/11/2023;200;0.00;0.96;30.05;59.00
03/11/2023;300;0.00;0.96;30.55;56.00
03/11/2023;400;0.00;0.96;31.20;49.50
03/11/2023;500;0.00;0.96;31.30;46.50
03/11/2023;600;0.00;0.96;31.00;47.00
03/11/2023;700;0.00;0.96;30.20;48.50
03/11/2023;800;0.00;0.96;29.85;49.00
03/11/2023;900;0.00;0.96;28.70;49.00
03/11/2023;1000;0.00;0.96;26.55;53.00
03/11/2023;1100;0.00;0.96;25.40;55.50
03/11/2023;1200;0.00;0.96;24.90;57.00
03/11/2023;1300;0.00;0.96;25.50;55.00
03/11/2023;1400;0.00;0.96;26.45;51.50
03/11/2023;1500;0.00;0.96;27.30;49.00
03/11/2023;1600;0.00;0.96;27.95;46.00
03/11/2023;1700;0.00;0.96;28.30;44.50
03/11/2023;1800;0.00;0.96;28.05;45.00
03/11/2023;1900;0.00;0.96;27.50;45.50
03/11/2023;2000;0.00;0.96;26.75;48.00
03/11/2023;2100;0.00;0.96;26.10;49.50
03/11/2023;2200;0.00;0.96;25.05;53.00
03/11/2023;2300;0.00;0.96;24.20;55.50
03/11/2023;100;0.00;0.96;0.00;0.00
04/11/2023;100;0.00;0.90;22.90;59.00
04/11/2023;200;0.00;0.90;22.85;57.50
04/11/2023;300;0.00;0.90;22.90;59.00
04/11/2023;400;0.00;0.90;21.90;66.50
04/11/2023;500;0.00;0.90;22.00;69.50
04/11/2023;600;0.00;0.90;21.80;69.00
04/11/2023;700;0.00;0.90;22.65;53.00
04/11/2023;800;0.00;0.90;21.80;57.00
04/11/2023;900;0.00;0.90;22.75;38.00
04/11/2023;1000;0.00;0.90;22.45;35.00
04/11/2023;1100;0.00;0.90;21.75;48.50
04/11/2023;1200;0.00;0.90;23.75;45.00
04/11/2023;1300;0.00;0.90;25.50;30.00
04/11/2023;1400;0.00;0.90;26.40;24.00
04/11/2023;1500;0.00;0.90;27.75;18.50
04/11/2023;1600;0.00;0.90;28.80;19.50
04/11/2023;1700;0.00;0.90;29.25;18.50
04/11/2023;1800;0.00;0.90;30.00;19.50
04/11/2023;1900;0.00;0.90;30.15;17.00
04/11/2023;2000;0.00;0.90;30.10;17.50
04/11/2023;2100;0.00;0.90;29.00;21.00
04/11/2023;2200;0.00;0.90;27.25;26.00
04/11/2023;2300;0.00;0.90;26.15;24.00
04/11/2023;0;0.00;0.90;0.00;0.00
05/11/2023;0;0.00;0.88;25.20;32.00
05/11/2023;100;0.00;0.88;24.00;36.00
05/11/2023;200;0.00;0.88;23.00;40.50
05/11/2023;300;0.00;0.88;23.20;38.50
05/11/2023;400;0.00;0.88;23.70;26.00
05/11/2023;500;0.00;0.88;22.20;47.00
05/11/2023;600;0.00;0.88;19.45;72.50
05/11/2023;700;0.00;0.88;18.90;71.00
05/11/2023;800;0.00;0.88;18.00;79.00
05/11/2023;900;0.00;0.88;17.05;75.00
05/11/2023;1000;0.00;0.88;18.10;73.50
05/11/2023;1100;0.00;0.88;19.35;69.00
05/11/2023;1200;0.00;0.88;23.10;50.50
05/11/2023;1300;0.00;0.88;26.40;38.50
05/11/2023;1400;0.00;0.88;28.20;33.50
05/11/2023;1500;0.00;0.88;30.20;27.00
05/11/2023;1600;0.00;0.88;32.00;23.00
05/11/2023;1700;0.00;0.88;33.65;21.00
05/11/2023;1800;0.00;0.88;34.40;19.50
05/11/2023;1900;0.00;0.88;34.75;19.50
05/11/2023;2000;0.00;0.88;34.35;23.00
05/11/2023;2100;0.00;0.88;32.85;28.50
05/11/2023;2200;0.00;0.88;31.70;32.00
05/11/2023;2300;0.00;0.88;30.30;36.50
06/11/2023;0;0.00;0.84;29.50;35.00
06/11/2023;100;0.00;0.84;29.30;32.50
06/11/2023;200;0.00;0.84;29.35;28.00
06/11/2023;300;0.00;0.84;29.20;28.00
06/11/2023;400;0.00;0.84;27.20;41.00
06/11/2023;500;0.00;0.84;26.15;47.50
06/11/2023;600;0.00;0.84;27.75;32.00
06/11/2023;700;0.00;0.84;27.75;33.00
06/11/2023;800;0.00;0.84;27.50;36.00
06/11/2023;900;0.00;0.84;25.95;50.50
06/11/2023;1000;0.00;0.84;25.60;47.50
06/11/2023;1100;0.00;0.84;25.55;49.50
06/11/2023;1200;0.00;0.84;27.50;42.50
06/11/2023;1300;0.00;0.84;30.30;36.50
06/11/2023;1400;0.00;0.84;32.50;28.50
06/11/2023;1500;0.00;0.84;34.55;24.50
06/11/2023;1600;0.00;0.84;36.20;24.50
06/11/2023;1700;0.00;0.84;37.65;24.00
06/11/2023;1800;0.00;0.84;37.75;22.00
06/11/2023;1900;0.00;0.84;38.45;21.00
06/11/2023;2000;0.00;0.84;38.45;22.50
06/11/2023;2100;0.00;0.84;36.90;26.50
06/11/2023;2200;0.00;0.84;35.45;28.50
06/11/2023;2300;0.00;0.84;34.35;30.50
07/11/2023;100;0.00;0.82;32.60;33.00
07/11/2023;200;0.00;0.82;31.80;35.00
07/11/2023;300;0.00;0.82;31.80;34.00
07/11/2023;400;0.00;0.82;31.15;34.50
07/11/2023;500;0.00;0.82;30.45;36.00
07/11/2023;600;0.00;0.82;28.20;53.50
07/11/2023;700;0.00;0.82;27.20;56.00
07/11/2023;800;0.00;0.82;29.00;41.00
07/11/2023;900;0.00;0.82;29.40;31.50
07/11/2023;1000;0.00;0.82;29.10;31.00
07/11/2023;1100;0.00;0.82;29.75;30.50
07/11/2023;1200;0.00;0.82;30.25;36.00
07/11/2023;1300;0.00;0.82;31.60;35.00
07/11/2023;1400;0.00;0.82;32.95;33.00
07/11/2023;1500;0.00;0.82;35.25;30.50
